LogType(v1.1),RootLogId,SubLogId,TransactionId,Instance,Operation,Status,User,Hostname,Protocol,Target,StartTime,ExecuteTime,ResponseCode,FullRequest,FullResponse,ReplayLogId
"northbound","node11609220238210186CAI3G1_2","","","ISDN=008615800000007","Set","SUCCESSFUL","admin","node1","CAI3G1_2","SAPC@http://www.chinamobile.com/PCRF/","2016-09-22 02.38.21.798","00 00:00:00.082","0","<soapenv:Envelope xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:pcrf=""http://www.chinamobile.com/PCRF/"" xmlns:pcrf1=""pcrf:soap""><soapenv:Header><pcrf:Header>
         <Address>127.0.0.1</Address>
         <Username>admin</Username>
         <Password>******</Password>
         <time>?</time>
         <serial>?</serial>
      </pcrf:Header></soapenv:Header><soapenv:Body>
      <pcrf1:subscribeService>
         <inPara>
            <subscriber>
               <attribute>
                  <key>usrIdentifier</key>
                  <value>008615800000007</value>
               </attribute>
            </subscriber>
            <subscribedService>
               <attribute>
                  <key>ServiceCode</key>
                  <value>feixin</value>
               </attribute>
               <attribute>
                  <key>ServiceBillingType</key>
                  <value>0</value>
               </attribute>
               <attribute>
                  <key>ServiceStartDateTime</key>
                  <value>20150402030400</value>
               </attribute>
               <attribute>
                  <key>ServiceEndDateTime</key>
                  <value>20161010111111</value>
               </attribute>
               <attribute>
                  <key>ServiceUsageState</key>
                  <value>1</value>
               </attribute>
               <attribute>
                  <key>operateTime</key>
                  <value>20150402000000</value>
               </attribute>
            </subscribedService>
            <subscribedService>
               <attribute>
                  <key>ServiceCode</key>
                  <value>qq</value>
               </attribute>
               <attribute>
                  <key>ServiceBillingType</key>
                  <value>1</value>
               </attribute>
               <attribute>
                  <key>ServiceEndDateTime</key>
                  <value>20161010222222</value>
               </attribute>
               <attribute>
                  <key>ServiceUsageState</key>
                  <value>2</value>
               </attribute>
               <attribute>
                  <key>operateTime</key>
                  <value>20150402000000</value>
               </attribute>
            </subscribedService>
         </inPara>
      </pcrf1:subscribeService>
   </soapenv:Body></soapenv:Envelope>","<S:Envelope xmlns:S=""http://schemas.xmlsoap.org/soap/envelope/""><S:Body><ns3:subscribeServiceResponse xmlns:ns2=""http://www.chinamobile.com/PCRF/"" xmlns:ns3=""pcrf:soap""><result><resultCode>0</resultCode></result></ns3:subscribeServiceResponse></S:Body></S:Envelope>",""
"internal","node11609220238210186CAI3G1_2","/1","","pcSubscriberId=008615800000007","UPDATE","SUCCESSFUL","admin","node1","","{http://schemas.ericsson.com/ma/SAPC/}SetSAPCSubscription","2016-09-22 02.38.21.843","00 00:00:00.001","0","<?xml version=""1.0"" encoding=""ISO-8859-1"" standalone=""yes""?>
<SetSAPCSubscription xmlns=""http://schemas.ericsson.com/ma/SAPC/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" pcSubscriberId=""008615800000007"">
<pcGroup pcGroupId=""pg_feixin"">
<pcGroupId>pg_feixin</pcGroupId>
<pcGroupPriority>100</pcGroupPriority>
<pcGroupStartDate>02-04-2015T03:04:00</pcGroupStartDate>
<pcGroupEndDate>10-10-2016T11:11:11</pcGroupEndDate>
</pcGroup>
<pcGroup pcGroupId=""pg_qq"">
<pcGroupId>pg_qq</pcGroupId>
<pcGroupPriority>100</pcGroupPriority>
<pcGroupStartDate>22-09-2016T02:38:21</pcGroupStartDate>
<pcGroupEndDate>10-10-2016T22:22:22</pcGroupEndDate>
</pcGroup>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""sbt_feixin:0"">
<pcOperatorSpecificInfo>sbt_feixin:0</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""sbt_qq:1"">
<pcOperatorSpecificInfo>sbt_qq:1</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""sus_feixin:1"">
<pcOperatorSpecificInfo>sus_feixin:1</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""sus_qq:2"">
<pcOperatorSpecificInfo>sus_qq:2</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""operateTime:20150401000022"" xsi:nil=""true""/>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""operateTime:20150402000000"">
<pcOperatorSpecificInfo>operateTime:20150402000000</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
</SetSAPCSubscription>","JOBID=511;",""
"internal","node11609220238210186CAI3G1_2","/2","","","GET","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.21.845","00 00:00:00.003","0","","",""
"southbound","node11609220238210186CAI3G1_2","/2/1","","","SEARCH","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.21.846","00 00:00:00.001","0","dn: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
Search Scope: SUBTREE
Search Filter: (objectClass=*)
Time Limit Milliseconds : 0
Count Limit: 0
Return Object: False
DerefAliases: ALWAYS
DerefLink: False","dn: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
mscId: 008615800000007
objectClass: top
objectClass: CUDBMultiServiceConsumer

dn: serv=PCRF
Sms: 008615800000022
serv: PCRF
SSubId: 008615800000007
CDC: 1
SOpInf: usrBillCycleDate:98
SOpInf: PackageType:2
SOpInf: operateTime:20150401000022
objectClass: top
objectClass: CUDBServiceAuxiliary
objectClass: SAPC
objectClass: SAPC1
objectClass: SAPC2
TrafId: usrIdentifier:008615800000007
TrafId: usrIMSI:460000000000011
GrpId: Silver
GrpId: Outpackage
CharP: online

dn: GrpId=Silver,serv=PCRF
Gprio: 100
GrpId: Silver
objectClass: top
objectClass: SAPC3

dn: GrpId=Outpackage,serv=PCRF
StartD: 22-09-2016T02:38:21
Gprio: 30
GrpId: Outpackage
EndD: 29-09-2016
objectClass: top
objectClass: SAPC3

",""
"internal","node11609220238210186CAI3G1_2","/3","","","MODIFY","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.21.850","00 00:00:00.007","0","","",""
"southbound","node11609220238210186CAI3G1_2","/3/1","","","MODIFY","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.21.850","00 00:00:00.007","0","dn: serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: modify
add: GrpId
GrpId: pg_feixin
GrpId: pg_qq
-
replace: SOpInf
SOpInf: sbt_feixin:0
SOpInf: sbt_qq:1
SOpInf: sus_feixin:1
SOpInf: sus_qq:2
SOpInf: operateTime:20150402000000
SOpInf: usrBillCycleDate:98
SOpInf: PackageType:2
-
replace: CDC
CDC: 1
-
replace: CDC
CDC: 2","",""
"internal","node11609220238210186CAI3G1_2","/4","","","ADD","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.21.858","00 00:00:00.011","0","","",""
"southbound","node11609220238210186CAI3G1_2","/4/1","","","ADD","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.21.858","00 00:00:00.011","0","dn: GrpId=pg_feixin,serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: add
GrpId: pg_feixin
Gprio: 100
StartD: 02-04-2015T03:04:00
EndD: 10-10-2016T11:11:11
objectClass: top
objectClass: SAPC3","",""
"internal","node11609220238210186CAI3G1_2","/5","","","ADD","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.21.870","00 00:00:00.006","0","","",""
"southbound","node11609220238210186CAI3G1_2","/5/1","","","ADD","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.21.870","00 00:00:00.006","0","dn: GrpId=pg_qq,serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: add
GrpId: pg_qq
Gprio: 100
StartD: 22-09-2016T02:38:21
EndD: 10-10-2016T22:22:22
objectClass: top
objectClass: SAPC3","",""
"northbound","node11609220238210187CAI3G1_2","","","ISDN=008615800000007","Get","SUCCESSFUL","admin","node1","CAI3G1_2","SAPC@http://www.chinamobile.com/PCRF/","2016-09-22 02.38.21.915","00 00:00:00.037","0","<soapenv:Envelope xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:pcrf=""http://www.chinamobile.com/PCRF/"" xmlns:pcrf1=""pcrf:soap""><soapenv:Header><pcrf:Header>
         <Address>127.0.0.1</Address>
         <Username>admin</Username>
         <Password>******</Password>
         <time>?</time>
         <serial>?</serial>
      </pcrf:Header></soapenv:Header><soapenv:Body>
      <pcrf1:getSubscriberAllService>
         <inPara>
            <subscriber>
                <attribute>
                  <key>usrIdentifier</key>
                  <value>008615800000007</value>
               </attribute>
            </subscriber>
         </inPara>
      </pcrf1:getSubscriberAllService>
   </soapenv:Body></soapenv:Envelope>","<S:Envelope xmlns:S=""http://schemas.xmlsoap.org/soap/envelope/""><S:Body><ns3:getSubscriberAllServiceResponse xmlns:ns2=""http://www.chinamobile.com/PCRF/"" xmlns:ns3=""pcrf:soap""><result><resultCode>0</resultCode><subscriber><attribute><key>usrIdentifier</key><value>008615800000007</value></attribute></subscriber><subscribedService><attribute><key>ServiceCode</key><value>feixin</value></attribute><attribute><key>ServiceBillingType</key><value>0</value></attribute><attribute><key>ServiceStartDateTime</key><value>20150402030400</value></attribute><attribute><key>ServiceEndDateTime</key><value>20161010111111</value></attribute><attribute><key>ServiceUsageState</key><value>1</value></attribute></subscribedService><subscribedService><attribute><key>ServiceCode</key><value>qq</value></attribute><attribute><key>ServiceBillingType</key><value>1</value></attribute><attribute><key>ServiceStartDateTime</key><value>20160922023821</value></attribute><attribute><key>ServiceEndDateTime</key><value>20161010222222</value></attribute><attribute><key>ServiceUsageState</key><value>2</value></attribute></subscribedService></result></ns3:getSubscriberAllServiceResponse></S:Body></S:Envelope>",""
"internal","node11609220238210187CAI3G1_2","/1","","pcSubscriberId=008615800000007","READ","SUCCESSFUL","admin","node1","","{http://schemas.ericsson.com/ma/SAPC/}GetSAPCSubscription","2016-09-22 02.38.21.937","00 00:00:00.000","0","","JOBID=513;",""
"internal","node11609220238210187CAI3G1_2","/2","","","GET","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.21.937","00 00:00:00.003","0","","",""
"southbound","node11609220238210187CAI3G1_2","/2/1","","","SEARCH","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.21.938","00 00:00:00.001","0","dn: serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
Search Scope: SUBTREE
Search Filter: (objectClass=*)
Time Limit Milliseconds : 0
Count Limit: 0
Return Object: False
DerefAliases: ALWAYS
DerefLink: False","dn: serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
Sms: 008615800000022
serv: PCRF
SSubId: 008615800000007
CDC: 2
SOpInf: sbt_feixin:0
SOpInf: sbt_qq:1
SOpInf: sus_feixin:1
SOpInf: sus_qq:2
SOpInf: operateTime:20150402000000
SOpInf: usrBillCycleDate:98
SOpInf: PackageType:2
objectClass: top
objectClass: CUDBServiceAuxiliary
objectClass: SAPC
objectClass: SAPC1
objectClass: SAPC2
TrafId: usrIdentifier:008615800000007
TrafId: usrIMSI:460000000000011
GrpId: Silver
GrpId: Outpackage
GrpId: pg_feixin
GrpId: pg_qq
CharP: online

dn: GrpId=Silver
Gprio: 100
GrpId: Silver
objectClass: top
objectClass: SAPC3

dn: GrpId=Outpackage
StartD: 22-09-2016T02:38:21
Gprio: 30
GrpId: Outpackage
EndD: 29-09-2016
objectClass: top
objectClass: SAPC3

dn: GrpId=pg_feixin
StartD: 02-04-2015T03:04:00
Gprio: 100
GrpId: pg_feixin
EndD: 10-10-2016T11:11:11
objectClass: top
objectClass: SAPC3

dn: GrpId=pg_qq
StartD: 22-09-2016T02:38:21
Gprio: 100
GrpId: pg_qq
EndD: 10-10-2016T22:22:22
objectClass: top
objectClass: SAPC3

",""
"northbound","node11609220238220188CAI3G1_2","","","ISDN=008615800000007","Set","SUCCESSFUL","admin","node1","CAI3G1_2","SAPC@http://www.chinamobile.com/PCRF/","2016-09-22 02.38.22.019","00 00:00:00.104","0","<soapenv:Envelope xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:pcrf=""http://www.chinamobile.com/PCRF/"" xmlns:pcrf1=""pcrf:soap""><soapenv:Header><pcrf:Header>
         <Address>127.0.0.1</Address>
         <Username>admin</Username>
         <Password>******</Password>
         <time>?</time>
         <serial>?</serial>
      </pcrf:Header></soapenv:Header><soapenv:Body>
      <pcrf1:updateSubscribedService>
         <inPara>
            <subscriber>
               <attribute>
                  <key>usrIdentifier</key>
                  <value>008615800000007</value>
               </attribute>
            </subscriber>
            <subscribedService>
               <attribute>
                  <key>ServiceCode</key>
                  <value>feixin</value>
               </attribute>
               <attribute>
                  <key>ServiceBillingType</key>
                  <value>0</value>
               </attribute>
               <attribute>
                  <key>ServiceStartDateTime</key>
                  <value>20150402000008</value>
               </attribute>
               <attribute>
                  <key>ServiceEndDateTime</key>
                  <value>20161010111118</value>
               </attribute>
               <attribute>
                  <key>ServiceUsageState</key>
                  <value>1</value>
               </attribute>
               <attribute>
                  <key>operateTime</key>
                  <value>20150402000011</value>
               </attribute>
            </subscribedService>
         </inPara>
      </pcrf1:updateSubscribedService>
   </soapenv:Body></soapenv:Envelope>","<S:Envelope xmlns:S=""http://schemas.xmlsoap.org/soap/envelope/""><S:Body><ns3:updateSubscribedServiceResponse xmlns:ns2=""http://www.chinamobile.com/PCRF/"" xmlns:ns3=""pcrf:soap""><result><resultCode>0</resultCode></result></ns3:updateSubscribedServiceResponse></S:Body></S:Envelope>",""
"internal","node11609220238220188CAI3G1_2","/1","","pcSubscriberId=008615800000007","UPDATE","SUCCESSFUL","admin","node1","","{http://schemas.ericsson.com/ma/SAPC/}SetSAPCSubscription","2016-09-22 02.38.22.101","00 00:00:00.000","0","<?xml version=""1.0"" encoding=""ISO-8859-1"" standalone=""yes""?>
<SetSAPCSubscription xmlns=""http://schemas.ericsson.com/ma/SAPC/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" pcSubscriberId=""008615800000007"">
<pcGroup pcGroupId=""pg_feixin"">
<pcGroupPriority>100</pcGroupPriority>
<pcGroupStartDate>02-04-2015T00:00:08</pcGroupStartDate>
<pcGroupEndDate>10-10-2016T11:11:18</pcGroupEndDate>
</pcGroup>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""sbt_feixin:0"">
<pcOperatorSpecificInfo>sbt_feixin:0</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""sus_feixin:1"">
<pcOperatorSpecificInfo>sus_feixin:1</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""operateTime:20150402000011"">
<pcOperatorSpecificInfo>operateTime:20150402000011</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
</SetSAPCSubscription>","JOBID=518;",""
"internal","node11609220238220188CAI3G1_2","/2","","","GET","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.22.102","00 00:00:00.003","0","","",""
"southbound","node11609220238220188CAI3G1_2","/2/1","","","SEARCH","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.22.103","00 00:00:00.001","0","dn: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
Search Scope: SUBTREE
Search Filter: (objectClass=*)
Time Limit Milliseconds : 0
Count Limit: 0
Return Object: False
DerefAliases: ALWAYS
DerefLink: False","dn: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
mscId: 008615800000007
objectClass: top
objectClass: CUDBMultiServiceConsumer

dn: serv=PCRF
Sms: 008615800000022
serv: PCRF
SSubId: 008615800000007
CDC: 3
SOpInf: sbt_qq:1
SOpInf: sus_qq:2
SOpInf: usrBillCycleDate:98
SOpInf: PackageType:2
objectClass: top
objectClass: CUDBServiceAuxiliary
objectClass: SAPC
objectClass: SAPC1
objectClass: SAPC2
TrafId: usrIdentifier:008615800000007
TrafId: usrIMSI:460000000000011
GrpId: Silver
GrpId: Outpackage
GrpId: pg_feixin
GrpId: pg_qq
CharP: online

dn: GrpId=Silver,serv=PCRF
Gprio: 100
GrpId: Silver
objectClass: top
objectClass: SAPC3

dn: GrpId=Outpackage,serv=PCRF
StartD: 22-09-2016T02:38:21
Gprio: 30
GrpId: Outpackage
EndD: 29-09-2016
objectClass: top
objectClass: SAPC3

dn: GrpId=pg_feixin,serv=PCRF
StartD: 02-04-2015T03:04:00
Gprio: 100
GrpId: pg_feixin
EndD: 10-10-2016T11:11:11
objectClass: top
objectClass: SAPC3

dn: GrpId=pg_qq,serv=PCRF
StartD: 22-09-2016T02:38:21
Gprio: 100
GrpId: pg_qq
EndD: 10-10-2016T22:22:22
objectClass: top
objectClass: SAPC3

",""
"internal","node11609220238220188CAI3G1_2","/3","","","MODIFY","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.22.106","00 00:00:00.007","0","","",""
"southbound","node11609220238220188CAI3G1_2","/3/1","","","MODIFY","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.22.106","00 00:00:00.007","0","dn: serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: modify
replace: SOpInf
SOpInf: sbt_feixin:0
SOpInf: sus_feixin:1
SOpInf: operateTime:20150402000011
SOpInf: sbt_qq:1
SOpInf: sus_qq:2
SOpInf: usrBillCycleDate:98
SOpInf: PackageType:2
-
replace: CDC
CDC: 3
-
replace: CDC
CDC: 4","",""
"internal","node11609220238220188CAI3G1_2","/4","","","MODIFY","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.22.113","00 00:00:00.006","0","","",""
"southbound","node11609220238220188CAI3G1_2","/4/1","","","MODIFY","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.38.22.113","00 00:00:00.006","0","dn: GrpId=pg_feixin,serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: modify
replace: Gprio
Gprio: 100
-
replace: StartD
StartD: 02-04-2015T00:00:08
-
replace: EndD
EndD: 10-10-2016T11:11:18","",""
"northbound","node11609220238220189CAI3G1_2","","","ISDN=008615800000007","Get","SUCCESSFUL","admin","node1","CAI3G1_2","SAPC@http://www.chinamobile.com/PCRF/","2016-09-22 02.38.22.164","00 00:00:00.041","0","<soapenv:Envelope xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:pcrf=""http://www.chinamobile.com/PCRF/"" xmlns:pcrf1=""pcrf:soap""><soapenv:Header><pcrf:Header>
         <Address>127.0.0.1</Address>
         <Username>admin</Username>
         <Password>******</Password>
         <time>?</time>
         <serial>?</serial>
      </pcrf:Header></soapenv:Header><soapenv:Body>
      <pcrf1:getSubscriberAllService>
         <inPara>
            <subscriber>
                <attribute>
                  <key>usrIdentifier</key>
                  <value>008615800000007</value>
               </attribute>
            </subscriber>
         </inPara>
      </pcrf1:getSubscriberAllService>
   </soapenv:Body></soapenv:Envelope>","<S:Envelope xmlns:S=""http://schemas.xmlsoap.org/soap/envelope/""><S:Body><ns3:getSubscriberAllServiceResponse xmlns:ns2=""http://www.chinamobile.com/PCRF/"" xmlns:ns3=""pcrf:soap""><result><resultCode>0</resultCode><subscriber><attribute><key>usrIdentifier</key><value>008615800000007</value></attribute></subscriber><subscribedService><attribute><key>ServiceCode</key><value>feixin</value></attribute><attribute><key>ServiceBillingType</key><value>0</value></attribute><attribute><key>ServiceStartDateTime</key><value>20150402000008</value></attribute><attribute><key>ServiceEndDateTime</key><value>20161010111118</value></attribute><attribute><key>ServiceUsageState</key><value>1</value></attribute></subscribedService><subscribedService><attribute><key>ServiceCode</key><value>qq</value></attribute><attribute><key>ServiceBillingType</key><value>1</value></attribute><attribute><key>ServiceStartDateTime</key><value>20160922023821</value></attribute><attribute><key>ServiceEndDateTime</key><value>20161010222222</value></attribute><attribute><key>ServiceUsageState</key><value>2</value></attribute></subscribedService></result></ns3:getSubscriberAllServiceResponse></S:Body></S:Envelope>",""
